kode_desa,slope_deg,slope_deg_max,elev_m_mean,elev_m_max,rain_mm,catch_km2,wind50,feedstock,dist_grid_m,wdpa_overlap_frac,in_pa,treecover_pct_2000,forest_loss_pct,primary_forest_frac,high_forest,catch_eff,head_eff,Q_eff,hydro_kw,hydro_grade,tech,rationale,name,kecamatan,kabupaten,l1_class,esdm_hydro_dist_m,esdm_hydro_mw,esdm_hydro_class,esdm_hydro_desa,esdm_hydro_kab,esdm_offgrid_dist_m,esdm_offgrid_type,esdm_offgrid_kw,esdm_offgrid_desa,esdm_offgrid_year,esdm_substation_dist_m,esdm_substation_name,esdm_substation_mva,esdm_substation_kv,esdm_substation_status,esdm_powerplant_dist_m,esdm_powerplant_name,esdm_powerplant_mw,esdm_powerplant_type,esdm_powerplant_fuel,esdm_solar_zone,esdm_solar_kwh_m2,esdm_solar_pot_gwp,lat,lon
81.01.25.2010,1.2916950217659051,7.931164039632978,10.03414298461864,26.0,2510.1070119023325,64.25999999999999,1.252051544845392,0.37536640466010723,3889.477137900414,0.0,False,36.816751776095295,60.63375267030619,0.0,False,25.0,11.274075599956483,0.09949371400551484,5.501936800018347,none,grid_extension,3.9 km from a reliably-lit settlement,Waitonipa,Seram Utara Timur Kobi,Maluku Tengah,intermittent,9765.714749835308,0,Mikro Hidro Kelas A (PLTMH),Maneo Rendah,Maluku Tengah,242224.52204155258,PLTMH,30.0,Tahalupu,2014,182731.10056657696,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,4916.641672393547,PLTD Kobisonta,4.0,PLTD,HSD,True,3.89350009,0.15963399000000003,-2.9811969920054042,129.88050226177364
81.01.25.2011,1.80348058777655,13.582313879696072,22.114830972407276,62.0,2685.346516518488,50.19,1.252051544845392,0.6383851615100469,4591.273550171019,0.0,False,59.80686504131495,77.98904567628601,0.0,False,25.0,15.743536935591218,0.10643972430391013,8.219493570519466,none,grid_extension,4.6 km from a reliably-lit settlement,Marasahua,Seram Utara Timur Kobi,Maluku Tengah,intermittent,7043.773162332274,0,Mikro Hidro Kelas A (PLTMH),Maneo Rendah,Maluku Tengah,240731.05899955382,PLTMH,30.0,Tahalupu,2014,180710.4154518935,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,6225.762031931463,PLTD Kobisonta,4.0,PLTD,HSD,True,3.83500004,0.157235,-3.00424349573125,129.8695252771521
81.01.26.2001,8.242977949603004,44.81381731984242,50.46397389792567,204.0,3690.590439589075,1.05,,0.9444026163474659,2489.2181566206687,0.018541067405485834,False,97.05863324373763,41.830065359477125,0.0,False,1.05,60.0,0.006143962394673593,1.8081681327524384,none,grid_extension,2.5 km from a reliably-lit settlement,Ouw,Saparua Timur,Maluku Tengah,intermittent,25774.361511920575,0,Mikro Hidro Kelas A (PLTMH),Hualoy,Seram Bagian Barat,120117.72310444951,PLTMH,30.0,Tahalupu,2014,43992.005654994835,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,6785.988598364528,PLTD Nusalaut,1.36,PLTD,HSD,True,4.65399981,0.19081399999999998,-3.601695315486097,128.7290334808558
81.01.26.2002,8.436118549340891,30.497200076328912,92.18791122573427,177.0,3953.5831889299225,1.26,,0.9334605683376652,704.0605886569707,0.010118254097653144,False,92.21901464509389,78.54269110415736,0.0,False,1.26,60.0,0.007898139932223018,2.3244225820532343,none,grid_extension,0.7 km from a reliably-lit settlement,Ullath,Saparua Timur,Maluku Tengah,intermittent,24485.287672408525,0,Mikro Hidro Kelas A (PLTMH),Hualoy,Seram Bagian Barat,118530.66895424001,PLTMH,30.0,Tahalupu,2014,42529.949136857234,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,7405.398994326169,PLTD Saparua,2.2,PLTD,HSD,True,4.64750004,0.190547,-3.593618061057653,128.71676265964416
81.01.26.2003,6.817186267007476,22.494894511120844,102.64755089636508,166.0,4042.56304362146,5.04,,0.966504215982053,0.0,0.005964860703869036,False,96.27105269265586,80.180859080633,0.0,False,5.04,59.773506778415616,0.03230358596501167,9.471057704842341,none,grid_extension,0.0 km from a reliably-lit settlement,Siri Sori Islam,Saparua Timur,Maluku Tengah,intermittent,22725.26708430588,0,Mikro Hidro Kelas A (PLTMH),Hualoy,Seram Bagian Barat,117120.99503972728,PLTMH,30.0,Tahalupu,2014,41440.23928271992,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,6370.092726003477,PLTD Saparua,2.2,PLTD,HSD,True,4.627999780000001,0.189748,-3.57966651043673,128.70826953903278
81.01.26.2004,5.853908586653956,27.082986343059453,57.42072095565564,198.0,3766.871761335576,14.07,,0.8745687688430421,1113.2228690832758,0.00851781491928864,False,91.2770838752596,62.68087020884433,0.0,False,14.07,51.26348853543527,0.08403076750696277,21.129318956346946,marginal,grid_extension,1.1 km from a reliably-lit settlement,Siri Sori Amalatu,Saparua Timur,Maluku Tengah,intermittent,18437.29802911713,0,Mikro Hidro Kelas A (PLTMH),Rumahkay,Seram Bagian Barat,112326.86630696132,PLTMH,30.0,Tahalupu,2014,37261.23776747019,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,4033.09752266583,PLTD Saparua,2.2,PLTD,HSD,True,4.51100016,0.18495101,-3.552937245736137,128.6718089228639
81.01.26.2005,2.6097937703129364,9.862579414373949,17.05025773195875,42.0,3788.4874747872354,2.73,,0.887706103557998,3485.0462425196024,0.010586601874349184,False,86.14253884661014,33.33333333333333,0.0,False,2.73,22.79051081167167,0.016398038442049012,1.8330949931402745,none,grid_extension,3.5 km from a reliably-lit settlement,Mahu,Saparua Timur,Maluku Tengah,intermittent,17080.285322039454,0,Mikro Hidro Kelas A (PLTMH),Hualoy,Seram Bagian Barat,113798.01739308983,PLTMH,30.0,Tahalupu,2014,39633.825052181106,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,7353.3295446998945,PLTD Saparua,2.2,PLTD,HSD,True,4.4914999,0.18415201,-3.531311500852881,128.692728609975
81.01.26.2006,7.240755016324527,37.07358072616313,111.90839462871445,225.0,3974.509829751495,6.72,,0.969710440946774,2489.2539356702846,0.0061107773639312735,False,98.73528139568415,61.43055877579414,0.0,False,6.72,60.0,0.04234637565945276,12.462538356576948,marginal,grid_extension,2.5 km from a reliably-lit settlement,Tuhaha,Saparua Timur,Maluku Tengah,intermittent,20403.324798090496,0,Mikro Hidro Kelas A (PLTMH),Hualoy,Seram Bagian Barat,116902.80022894668,PLTMH,30.0,Tahalupu,2014,41986.771551200545,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,7651.826692989398,PLTD Saparua,2.2,PLTD,HSD,True,4.602000240000001,0.18868200000000002,-3.555615493450786,128.71435768200905
81.01.26.2007,6.560545375515994,35.38324637841373,89.96408338012722,199.0,3882.9795414953946,2.31,,0.969814735252379,995.7391726752544,0.0057218553392591525,False,96.29396964479263,30.04866180048666,0.0,False,2.31,57.50308565821956,0.014221338693642761,4.0111660539533265,none,grid_extension,1.0 km from a reliably-lit settlement,Ihamahu,Saparua Timur,Maluku Tengah,intermittent,16952.64577781392,0,Mikro Hidro Kelas A (PLTMH),Hualoy,Seram Bagian Barat,115164.79894433104,PLTMH,30.0,Tahalupu,2014,41314.04043993539,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,8974.155142723324,PLTD Saparua,2.2,PLTD,HSD,True,4.53049994,0.18574999,-3.5249684029275223,128.70751807504217
81.01.26.2008,5.581292592972414,23.106327411881146,25.44564504826276,106.0,3793.1687770199746,38.22,1.3732418511459128,0.8889571237159446,1574.3981985190405,0.006083947309667335,False,85.84112801898645,61.10100090991811,0.0,False,25.0,48.860611479446725,0.15035074109826765,36.03325396333401,moderate,grid_extension,1.6 km from a reliably-lit settlement,Iha,Saparua Timur,Maluku Tengah,intermittent,17353.650795134756,0,Mikro Hidro Kelas A (PLTMH),Layeni,Maluku Tengah,148029.73539356922,PLTMH,30.0,Tahalupu,2014,81006.89841941149,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,11954.568159741424,PLTMG Seram Unit 2,11.918,PLTMG,Gas,False,,,-3.3584020552368132,129.04033422455072
81.01.26.2009,8.358789084578316,24.580808858284666,50.910023099892975,139.0,3527.3023705100445,0.42,,0.4452750156456436,0.0,0.013805334353374832,False,58.4901067566158,0.542740841248304,0.0,False,0.42,60.0,0.0023488505130869783,0.6912667060014978,none,grid_extension,0.0 km from a reliably-lit settlement,Nolloth,Saparua Timur,Maluku Tengah,intermittent,14011.180382864544,0,Mikro Hidro Kelas A (PLTMH),Hualoy,Seram Bagian Barat,113230.86899364847,PLTMH,30.0,Tahalupu,2014,40341.103476993085,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,10382.192658070677,PLTD Saparua,2.2,PLTD,HSD,True,4.504499910000001,0.18468501,-3.5009646064008004,128.69628412261278
81.01.26.2010,10.85688652100352,36.840916741300546,103.09629218710857,226.0,3916.5188407463693,0.84,,0.9114079725460451,995.7438488386458,0.014345680830694447,False,88.97841345127007,67.36170212765956,0.0,False,0.84,60.0,0.005216063905103613,1.5350876072719932,none,grid_extension,1.0 km from a reliably-lit settlement,Itawaka,Saparua Timur,Maluku Tengah,intermittent,15663.164483630368,0,Mikro Hidro Kelas A (PLTMH),Hualoy,Seram Bagian Barat,115503.93118849523,PLTMH,30.0,Tahalupu,2014,42349.52092164456,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,10915.0893689796,PLTD Saparua,2.2,PLTD,HSD,True,4.563000199999999,0.18708301,-3.5085238441589137,128.71543750845652
81.02.01.1013,1.8814965375675516,7.863632426861921,10.556347209168353,19.0,3914.2146434312153,0.42,6.18619865619142,0.2036752872487743,0.0,0.0,False,2.990941079583738,0.0,0.0,False,0.42,16.425059159718987,0.0026064975745831915,0.20999225600905655,none,grid_extension,0.0 km from a reliably-lit settlement,Ohoijang Watdek,Kei Kecil,Maluku Tenggara,intermittent,54164.04173249585,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,44377.23969968241,PLTS Terpusat,30.0,Kaimer,2016,540632.9761606014,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,2022.0309674538566,PLTD Langgur Caterpillar Unit 4,0.0,PLTD,HSD B30,True,4.63450003,0.190014,-5.649694473053047,132.73716909409904
81.02.01.2015,2.185058431032968,13.860733763265081,20.933168974421648,38.0,2785.21025395467,13.65,6.18619865619142,0.6849935062379474,0.0,0.0,False,66.78751100077498,68.50672328379333,0.0,False,13.65,19.077481580607056,0.06027733378754638,5.640454351419395,none,grid_extension,0.0 km from a reliably-lit settlement,Faan,Kei Kecil,Maluku Tenggara,intermittent,57291.17022079409,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,44986.730025586214,PLTS Terpusat,30.0,Kaimer,2016,542245.8131827815,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,2552.430430487556,PLTD Sewatama Langgur,4.0,PLTD,HSD,True,4.38100004,0.179621,-5.690430751828544,132.73212465036593
81.02.01.2016,2.83077747576059,17.517889217755403,44.20269797892654,76.0,2634.041475569226,1.89,6.18619865619142,0.908719259158475,497.11258470793115,0.0,False,88.55376477816544,47.38050942832864,0.0,False,1.89,24.723313408775944,0.007893103736722853,0.9571797378970551,none,grid_extension,0.5 km from a reliably-lit settlement,Sathean,Kei Kecil,Maluku Tenggara,intermittent,58919.15797179351,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,46050.159753463144,PLTS Terpusat,30.0,Tanimbar Kei,2016,544250.8384093452,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,5802.163679772372,PLTD Sewatama Langgur,4.0,PLTD,HSD,True,4.3874998100000004,0.17988700000000002,-5.720241528162146,132.73767834086448
81.02.01.2017,3.1474460367765613,17.82044961867335,33.40684836346859,88.0,2735.45038465581,75.39,6.18619865619142,0.8498969422117755,1491.3434117851596,0.0,False,95.77106559168821,50.698075054008115,0.0,False,25.0,27.49430997514286,0.1084257033491807,14.622245945546547,marginal,grid_extension,1.5 km from a reliably-lit settlement,Ibra,Kei Kecil,Maluku Tenggara,intermittent,58774.86152956617,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,46136.64662104313,PLTS Terpusat,30.0,Tanimbar Kei,2016,548790.5098500579,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,9819.630706634423,PLTD Sewatama Langgur,4.0,PLTD,HSD,True,4.36149979,0.178821,-5.750818977909513,132.76828288381347
81.02.01.2018,2.5029260350784948,12.760996988602626,50.00931550043012,85.0,2817.3330448437964,3.15,,0.9481584080052011,5965.098867579648,0.0,False,96.15476252973173,49.84906198886901,0.0,False,3.15,21.856054660198527,0.014070584556154803,1.508422216611098,none,solar_biomass_hybrid,95% cropland/tree cover - sago/coconut residue,Ngabub,Kei Kecil,Maluku Tenggara,intermittent,62657.25424998862,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,42427.35181240445,PLTS Terpusat,30.0,Tanimbar Kei,2016,548910.6813559216,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,13040.845071641686,PLTD Sewatama Langgur,4.0,PLTD,HSD,True,4.34200001,0.178022,-5.784338146595999,132.75269369410347
81.02.01.2048,3.822153440263826,21.067061078575062,28.981605216864125,65.0,2722.1533760655475,4.2,,0.9377007229223977,5377.502706589277,0.18149714351517168,True,93.89573004957623,93.87660297551375,0.0,False,4.2,33.40414646553809,0.01812697263361761,2.9700562195119518,none,resource_present_but_screened,"18% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Ohoidertawun,Kei Kecil,Maluku Tenggara,dark_settled,61955.4801706857,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,32897.709948522635,PLTS Terpusat,30.0,Kaimer,2016,529346.1623706425,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,12338.637378185922,PLTD Sewatama Langgur,4.0,PLTD,HSD,True,4.3744998,0.179354,-5.618463130149684,132.63756081679287
81.02.01.2049,2.735892764550314,26.64992081816476,27.637263288647215,78.0,2677.660271519054,6.51,6.18619865619142,0.8682005037200016,3144.207173517674,0.0,False,88.82991818115997,75.30669895076676,0.0,False,6.51,23.893330807738224,0.027637570344350965,3.2390344617573934,none,grid_extension,3.1 km from a reliably-lit settlement,Kelanit,Kei Kecil,Maluku Tenggara,intermittent,59658.577203069035,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,37859.279478298144,PLTS Terpusat,30.0,Kaimer,2016,534720.5186869305,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,7016.573119685569,PLTD Sewatama Langgur,4.0,PLTD,HSD,True,4.45249987,0.18255299,-5.648021196060112,132.67717875780787
81.02.01.2052,2.6759668739090996,13.860058791475097,20.15970295921286,54.0,4256.941153460252,1.05,6.18619865619142,0.8686263668755372,1111.6451069248674,0.0,False,85.92327648404276,71.85609508003641,0.0,False,1.05,23.3692105678412,0.0070868027193259535,0.8123316914283247,none,grid_extension,1.1 km from a reliably-lit settlement,Letman,Kei Kecil,Maluku Tenggara,intermittent,55961.07803219728,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,40465.85357238218,PLTS Terpusat,30.0,Kaimer,2016,537419.9553445056,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,5568.057473829738,PLTD Langgur,7.44,PLTD,HSD,False,,,-5.6295751765018665,132.70503571276964
81.02.01.2057,2.01817195695705,8.713228333741224,29.918047184621646,52.0,2785.278821330983,0.63,6.18619865619142,0.46848019084021236,0.0,0.0,False,31.43630702585625,56.5044814340589,0.0,False,0.63,17.619160132210375,0.0027820992792975006,0.24043452952121197,none,grid_extension,0.0 km from a reliably-lit settlement,Wearlilir,Kei Kecil,Maluku Tenggara,intermittent,56708.34603831173,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,44193.72669186314,PLTS Terpusat,30.0,Kaimer,2016,541259.0382011257,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,1396.8135713881122,PLTD Sewatama Langgur,4.0,PLTD,HSD,True,4.48500013,0.18388499000000003,-5.677200764664276,132.7286440450626
81.02.01.2067,1.7218600169087754,14.794076581728381,23.195599746139187,34.0,2673.065942800115,0.84,,0.8262351529485418,4276.632509931149,0.0,False,87.2472458513457,84.77789815817985,0.0,False,0.84,15.03058840920277,0.003560019330213243,0.26246255380448696,none,grid_extension,4.3 km from a reliably-lit settlement,Ohoider Atas,Kei Kecil,Maluku Tenggara,intermittent,58443.19485851141,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,37854.16687955213,PLTS Terpusat,30.0,Kaimer,2016,534295.8380618928,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,7441.392178766197,PLTD Langgur,7.44,PLTD,HSD,True,4.45249987,0.18255299,-5.632081069681932,132.68059455558446
81.02.01.2068,3.0255508859240416,18.762250279480128,29.86150592803162,59.0,2673.065942800115,1.26,,0.8678511106835137,3515.3702685492462,0.0,False,90.88305081122675,71.83569708322186,0.0,False,1.26,26.42748083863436,0.005340028995319865,0.6922108359324393,none,grid_extension,3.5 km from a reliably-lit settlement,Dudunwahan,Kei Kecil,Maluku Tenggara,intermittent,57379.6595784515,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,38567.22006755963,PLTS Terpusat,30.0,Kaimer,2016,534772.0230799137,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,7158.200443867806,PLTD Langgur,7.44,PLTD,HSD,True,4.48500013,0.18388499000000003,-5.626078739182619,132.68822953846995
81.02.01.2069,3.056192608226248,13.95568498997559,26.65631719121902,65.0,2689.2320319405326,4.83,6.18619865619142,0.8954596106364848,1491.4171480088996,0.11167313049653141,True,90.47928593278854,67.44494781035829,0.0,False,4.83,26.69563493510302,0.020593909681431974,2.696609561709469,none,resource_present_but_screened,"11% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Loon,Kei Kecil,Maluku Tenggara,intermittent,60674.07975455558,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,38190.479397603616,PLTS Terpusat,30.0,Kaimer,2016,535371.3280205099,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,6791.917069559058,PLTD Sewatama Langgur,4.0,PLTD,HSD,True,4.35500002,0.17855500000000002,-5.663751432504391,132.6760780310482
81.02.01.2071,2.450807122954718,14.178200117034423,24.83932764257972,52.0,3470.989416813186,0.84,,0.9249607195102126,3619.390392386541,0.0,False,96.34954928108476,65.01374913123622,0.0,False,0.84,21.40038029078419,0.004622702800169769,0.48523986767451405,none,grid_extension,3.6 km from a reliably-lit settlement,Sitniohoi,Kei Kecil,Maluku Tenggara,intermittent,55363.61299718609,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,39365.78931423259,PLTS Terpusat,30.0,Kaimer,2016,534744.8035507089,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,8090.073572498734,PLTD Langgur,7.44,PLTD,HSD,True,4.472000120000001,0.18335199000000002,-5.60647761993798,132.69825119927353
81.02.03.2001,10.702361385925453,29.695588200582517,214.34406254094435,389.0,5927.583588945288,2.94,,0.9948234723177094,3584.8663852366935,0.0,False,99.12249368155013,27.588668057538197,0.0,False,2.94,60.0,0.02763047905805928,8.131649986786845,none,grid_extension,3.6 km from a reliably-lit settlement,Werka,Kei Besar,Maluku Tenggara,intermittent,40090.20986840991,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,67630.28848987972,PLTS Terpusat,30.0,Tanimbar Kei,2016,552911.341140619,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,4164.715727851156,PLTS Elat,0.2,PLTS,Surya,True,4.5954999899999995,0.18841501000000002,-5.688598337694066,132.96399188010759
81.02.03.2002,7.8931734564024385,26.691856339807334,209.3980942905249,302.0,5964.359424073403,1.26,,0.9819221589432143,4007.9719290901976,0.0,False,81.19567271352985,50.954963452016045,0.0,False,1.26,60.0,0.011915101589187734,3.5066143976979505,none,grid_extension,4.0 km from a reliably-lit settlement,Waur,Kei Besar,Maluku Tenggara,intermittent,39486.44769543425,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,69312.87567180992,PLTS Terpusat,30.0,Tanimbar Kei,2016,554227.0163626868,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,3856.24539609923,PLTS Elat,0.2,PLTS,Surya,True,4.563000199999999,0.18708301,-5.69342480044713,132.98513566709727
81.02.03.2003,8.916238472440057,31.53796126558653,159.50297728829628,243.0,6061.310418398482,2.31,,0.9837361350551346,2049.7413251432486,0.0,False,96.6560405959274,23.353293413173652,0.0,False,2.31,60.0,0.022199434085648933,6.533293451406481,none,grid_extension,2.0 km from a reliably-lit settlement,Ohoinangan,Kei Besar,Maluku Tenggara,intermittent,37143.07006263204,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,71353.70550328775,PLTS Terpusat,30.0,Tanimbar Kei,2016,552677.556357939,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,2009.3262355480238,PLTS Elat,0.2,PLTS,Surya,True,4.563000199999999,0.18708301,-5.674824493674209,132.99513189382054
81.02.03.2004,8.391447798703618,19.922924257110665,85.85089433338344,175.0,6070.794059136603,1.47,,0.9702981784429747,2677.1757127381456,0.0,False,97.79345228427574,65.71506253398587,0.0,False,1.47,60.0,0.014149015834174923,4.16405535999768,none,grid_extension,2.7 km from a reliably-lit settlement,Ler Ohoilim,Kei Besar,Maluku Tenggara,intermittent,37749.875284089074,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,69358.05922837756,PLTS Terpusat,30.0,Tanimbar Kei,2016,550761.6465920578,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,2262.956382011358,PLTS Elat,0.2,PLTS,Surya,True,4.5500001899999996,0.18655001,-5.666560875255346,132.96787344050568
