kode_desa,name,kecamatan,kabupaten,l1_class,tech,pop_2017,hh_2017,pop_2026,hh_2026,growth_pct,density,lit_fraction,demand_kw,size_kw,capex_low_usd,capex_high_usd,capex_mid_usd,dist_grid_m,hydro_kw,wind50,feedstock,slope_deg
81.07.09.2004,Salarem,Aru Selatan Timur,Kepulauan Aru,intermittent,wind_solar_hybrid,460,122,550,146,2.0,5.670103092783505,0.3636363636363636,38.544000000000004,175.2,438000.0,911040.0,674520.0,30714.105612792144,13.4370682375184,5.68782159712783,0.8678538196202669,3.438859960825708
81.07.09.2005,Siya,Aru Selatan Timur,Kepulauan Aru,intermittent,wind_solar_hybrid,324,91,376,106,1.6666666666666667,13.1239092495637,0.3636363636363636,27.983999999999998,127.2,318000.0,661440.0,489720.0,41338.57037131001,8.57098105254313,5.6248892484720825,0.5504375450414012,2.2588261060862447
81.07.09.2006,Beltubur,Aru Selatan Timur,Kepulauan Aru,intermittent,wind_solar_hybrid,654,157,878,211,3.3333333333333335,17.128365197034725,0.2727272727272727,55.70400000000001,253.2,633000.0,1316640.0,974820.0,35760.892655464086,8.753443726972648,5.622288238883678,0.915128800353205,2.2798709041296434
81.07.09.2009,Gomar Sungai,Aru Selatan Timur,Kepulauan Aru,intermittent,solar_biomass_hybrid,398,100,490,123,2.3333333333333335,4.108325647690115,0.1818181818181818,32.472,129.9,324750.0,591045.0,457898.0,44545.23462833875,8.377991512217617,3.00562949260509,0.7912181742640941,2.104918133172704
81.07.10.2001,Tabarfane,Aru Selatan Utara,Kepulauan Aru,intermittent,solar_biomass_hybrid,816,259,919,292,1.3333333333333333,18.402082498998798,0.2272727272727272,77.08800000000001,308.4,771000.0,1403220.0,1087110.0,40701.7184956606,8.642248963377689,3.1246492343470416,0.7321060961899506,2.532977655574558
81.07.10.2002,Rebi,Aru Selatan Utara,Kepulauan Aru,intermittent,solar_biomass_hybrid,585,177,720,218,2.3333333333333335,5.708396099262666,0.4090909090909091,57.55200000000001,230.2,575500.0,1047410.0,811455.0,25664.86191852345,10.810163280914988,2.690362606146701,0.7270250975464693,2.0269827067873263
81.07.10.2003,Lutur,Aru Selatan Utara,Kepulauan Aru,intermittent,solar_biomass_hybrid,532,160,655,197,2.3333333333333335,5.1909969884292275,0.2272727272727272,52.007999999999996,208.0,520000.0,946400.0,733200.0,31283.822377997945,13.337886583303453,2.58302404223575,0.8872852144353806,2.482047528052563
81.07.10.2004,Hokmar,Aru Selatan Utara,Kepulauan Aru,intermittent,solar_biomass_hybrid,323,85,386,102,2.0,8.532272325375773,0.2727272727272727,26.927999999999997,107.7,269250.0,490035.0,379642.0,42446.72991563956,10.274342757939184,2.802163140994994,0.7635754936098046,2.2991761922133374
81.07.10.2005,Juring,Aru Selatan Utara,Kepulauan Aru,intermittent,solar_biomass_hybrid,543,150,630,174,1.6666666666666667,3.390012914334912,0.1818181818181818,45.936,183.7,459250.0,835835.0,647542.0,39651.581039174846,12.680536311751885,2.578835770674383,0.7998219337706973,2.669709925247917
81.07.10.2006,Erersin,Aru Selatan Utara,Kepulauan Aru,intermittent,solar_biomass_hybrid,339,86,405,103,2.0,3.3440673767649245,0.1818181818181818,27.192000000000004,108.8,272000.0,495040.0,383520.0,42739.34852758638,9.017566144210562,2.657054605774088,0.8904408031928981,2.192586949812617
81.07.10.2007,Maekor,Aru Selatan Utara,Kepulauan Aru,dark_settled,solar_biomass_hybrid,661,191,790,228,2.0,5.423216860026087,0.1363636363636363,60.192,240.8,602000.0,1095640.0,848820.0,29337.34534071931,9.638958788386912,3.3120846990488766,0.7956841595502688,2.720909032393856
81.08.01.2001,Klis,Moa,Maluku Barat Daya,intermittent,wind_solar_hybrid,2609,685,3211,843,2.3333333333333335,59.276352224478494,0.5454545454545454,222.55200000000002,1011.6,2529000.0,5260320.0,3894660.0,10425.016864494752,2.527987881433292,6.444968487799802,0.0545615290307915,0.9870428905721318
81.08.01.2005,Werwaru,Moa,Maluku Barat Daya,intermittent,wind_solar_hybrid,923,260,1103,311,2.0,26.520798268814616,0.4090909090909091,82.10400000000001,373.2,933000.0,1940640.0,1436820.0,6446.136181611044,2.9078899758342627,6.433645158398845,0.1768270870671214,1.146309340353443
81.08.01.2006,Tounwawan,Moa,Maluku Barat Daya,intermittent,wind_solar_hybrid,2829,757,3482,932,2.3333333333333335,48.753850462055446,0.3181818181818182,246.04800000000003,1118.4,2796000.0,5815680.0,4305840.0,12902.086994455589,6.466444235703341,6.458265645157669,0.1125612273736541,2.460050906871013
81.08.01.2007,Moain,Moa,Maluku Barat Daya,intermittent,wind_solar_hybrid,448,120,551,148,2.3333333333333335,15.271618625277162,0.3636363636363636,39.07200000000001,177.6,444000.0,923520.0,683760.0,25014.010802073502,2.9156907944134,6.468636927478753,0.2640089538510978,1.0853686388875778
81.08.02.2003,Kuaimelu,Damer,Maluku Barat Daya,intermittent,solar_biomass_hybrid,338,99,428,125,2.6666666666666665,14.401076716016151,0.1818181818181818,33.0,132.0,362663.0,660046.0,511354.0,136330.638110991,7.814830887463011,,0.9828960056844136,14.897804566786704
81.08.02.2004,Kumur,Damer,Maluku Barat Daya,intermittent,solar_biomass_hybrid,519,133,658,169,2.6666666666666665,44.13145539906103,0.1818181818181818,44.616,178.5,479257.0,872248.0,675752.0,134513.52941340138,8.21270348906177,,0.994577958093386,12.39655847554165
81.08.02.2005,Bebar Timur,Damer,Maluku Barat Daya,intermittent,solar_biomass_hybrid,1005,282,1132,318,1.3333333333333333,45.15357000398883,0.2272727272727272,83.952,335.8,925947.0,1685223.0,1305585.0,129100.90522763094,26.46152605820335,,0.9607752449152054,15.148713604315342
81.08.02.2007,Kehli,Damer,Maluku Barat Daya,intermittent,solar_biomass_hybrid,1088,308,1263,357,1.6666666666666667,131.97492163009403,0.3181818181818182,94.24800000000002,377.0,1078241.0,1962399.0,1520320.0,130065.57161888336,4.6727338745381255,,0.978548970553433,17.20112227853615
81.08.03.2001,Luang Barat,Mdona Hyera,Maluku Barat Daya,intermittent,solar_battery,871,274,1011,318,1.6666666666666667,282.4022346368715,0.4545454545454545,83.952,466.4,934183.0,1619251.0,1276717.0,61725.64598677259,0.5960318129372559,,0.1827834967982492,11.824820093763917
81.08.03.2002,Luang Timur,Mdona Hyera,Maluku Barat Daya,intermittent,solar_battery,1179,320,1368,371,1.6666666666666667,174.48979591836735,0.3636363636363636,97.94400000000002,544.1,1028197.0,1782209.0,1405203.0,94741.0619991076,0.3284537223688707,,0.6383681228660403,5.785142312644438
81.08.03.2004,Rumkisar,Mdona Hyera,Maluku Barat Daya,intermittent,solar_biomass_hybrid,281,81,336,97,2.0,22.134387351778656,0.1818181818181818,25.608,102.4,260461.0,474039.0,367250.0,85813.8305645206,4.898348176854038,,0.9315544092847932,6.742513092630953
81.08.03.2005,Lelang,Mdona Hyera,Maluku Barat Daya,intermittent,solar_biomass_hybrid,468,133,527,150,1.3333333333333333,30.92723004694836,0.3636363636363636,39.6,158.4,408704.0,743841.0,576272.0,80965.62445385773,16.436606913170483,,0.9754174480264872,8.207987263987798
81.08.03.2006,Mahaleta,Mdona Hyera,Maluku Barat Daya,intermittent,solar_biomass_hybrid,417,118,498,141,2.0,38.396299151888975,0.5454545454545454,37.224,148.9,399728.0,727504.0,563616.0,79608.67587965836,1.603949601420522,,0.8260682754561506,12.381496629091451
81.08.03.2008,Rotnama,Mdona Hyera,Maluku Barat Daya,intermittent,solar_biomass_hybrid,199,62,283,88,4.0,34.85221674876848,0.5,23.232000000000003,92.9,249709.0,454470.0,352090.0,76971.49817180708,2.893332059439004,,0.923062627764356,12.517241850366974
81.08.03.2009,Batugajah,Mdona Hyera,Maluku Barat Daya,intermittent,solar_biomass_hybrid,324,104,411,132,2.6666666666666665,36.663693131132916,0.2727272727272727,34.848,139.4,381646.0,694596.0,538121.0,77982.75988740235,1.8371641211717091,,0.9487650864421882,14.511122878660116
81.08.03.2010,Pupliora,Mdona Hyera,Maluku Barat Daya,intermittent,solar_biomass_hybrid,513,145,650,184,2.6666666666666665,51.58730158730159,0.5,48.576,194.3,518763.0,944148.0,731456.0,73639.85792545535,1.6074100156476816,,0.9538468504599144,11.796243963656472
81.08.03.2011,Regoha,Mdona Hyera,Maluku Barat Daya,intermittent,solar_biomass_hybrid,417,114,513,140,2.3333333333333335,39.19022154316272,0.2727272727272727,36.96000000000001,147.8,391985.0,713413.0,552699.0,74685.71542114831,3.199853650866285,,0.946641155173355,11.085289750783993
81.08.04.2003,Tela,Babar Barat,Maluku Barat Daya,intermittent,wind_solar_hybrid,1435,414,1715,495,2.0,61.7572920417717,0.4545454545454545,130.68,594.0,1568841.0,3263189.0,2416015.0,13400.85604774934,25.376431681895617,7.207541935361739,0.9734107188539268,10.64585021402963
81.08.04.2004,Yaltubung,Babar Barat,Maluku Barat Daya,intermittent,wind_solar_hybrid,445,123,532,147,2.0,72.6775956284153,0.1818181818181818,38.808,176.4,449970.0,935938.0,692954.0,10879.41769035687,18.275605281804104,7.211070319115395,0.9694686692419402,7.034064801029658
81.08.04.2005,Wanuwui,Babar Barat,Maluku Barat Daya,intermittent,wind_solar_hybrid,523,143,663,181,2.6666666666666665,6.270096463022508,0.2272727272727272,47.784000000000006,217.2,558237.0,1161132.0,859684.0,8256.062978578228,24.877608051310062,7.211070319115395,0.9827048823864566,7.806033179618723
81.08.04.2015,Lewah,Babar Barat,Maluku Barat Daya,intermittent,solar_biomass_hybrid,297,74,376,94,2.6666666666666665,78.49686847599165,0.2272727272727272,24.816,99.3,349214.0,635569.0,492392.0,35199.06706860283,0.5513943023670409,,0.8510096644928105,30.33508094502748
81.08.04.2016,Hertuti,Babar Barat,Maluku Barat Daya,intermittent,solar_biomass_hybrid,265,69,317,82,2.0,12.397340633554947,0.1818181818181818,21.647999999999996,86.6,274451.0,499501.0,386976.0,34367.322310772186,0.7460927072853201,,0.8985726623515318,23.383589343923365
81.08.04.2017,Sinairusi,Babar Barat,Maluku Barat Daya,intermittent,solar_biomass_hybrid,367,99,465,125,2.6666666666666665,82.88770053475935,0.1818181818181818,33.0,132.0,431853.0,785972.0,608912.0,35147.099249751394,0.9194367555026752,,0.8770471346057853,25.43226191422166
81.08.05.2002,Yatoke,Pulau-Pulau Babar Timur,Maluku Barat Daya,intermittent,wind_solar_hybrid,646,192,728,216,1.3333333333333333,41.41069397042094,0.4090909090909091,57.02400000000001,259.2,686402.0,1427716.0,1057059.0,5272.954990147839,10.47356407394873,7.156776339008704,0.98440096477187,10.926231134396938
81.08.05.2004,Nakarhamto,Pulau-Pulau Babar Timur,Maluku Barat Daya,intermittent,wind_solar_hybrid,460,129,566,159,2.3333333333333335,58.71369294605809,0.2727272727272727,41.976,190.8,508394.0,1057460.0,782927.0,7324.104301039138,15.967341219595518,7.183447669324993,0.9931410491703524,11.58158166042705
81.08.05.2005,Emplawas,Pulau-Pulau Babar Timur,Maluku Barat Daya,intermittent,wind_solar_hybrid,357,104,427,124,2.0,9.831913423900529,0.3636363636363636,32.736,148.8,386090.0,803066.0,594578.0,15182.255190579395,25.30516477932572,7.187037380129764,0.9900381085776132,8.787532899264136
81.08.05.2007,Ahanari,Pulau-Pulau Babar Timur,Maluku Barat Daya,intermittent,wind_solar_hybrid,831,231,964,268,1.6666666666666667,42.82541092847623,0.3181818181818182,70.752,321.6,823660.0,1713212.0,1268436.0,7153.201555946819,25.130153993035822,7.143963591996922,0.9586484111774516,7.445212995447974
81.08.05.2008,Wakpapapi,Pulau-Pulau Babar Timur,Maluku Barat Daya,intermittent,wind_solar_hybrid,679,204,743,223,1.0,25.059021922428332,0.3181818181818182,58.87200000000001,267.6,682694.0,1420004.0,1051349.0,5272.508287392729,14.322462201670035,7.166548544598967,0.9848625682273692,7.046964212062419
81.08.05.2009,Analutur,Pulau-Pulau Babar Timur,Maluku Barat Daya,intermittent,wind_solar_hybrid,291,80,328,90,1.3333333333333333,20.707070707070706,0.3636363636363636,23.759999999999998,108.0,275073.0,572152.0,423612.0,10462.876942134511,7.85812474045732,7.160134789912544,0.9744570291260144,6.878965965365215
81.08.05.2010,Manuweri,Pulau-Pulau Babar Timur,Maluku Barat Daya,intermittent,wind_solar_hybrid,417,115,498,137,2.0,25.897035881435258,0.3636363636363636,36.168,164.4,423438.0,880751.0,652094.0,11310.08405141182,9.105449991991842,7.148515723249983,0.9749415641922792,8.026216233125824
81.08.05.2011,Tutuwawang,Pulau-Pulau Babar Timur,Maluku Barat Daya,intermittent,wind_solar_hybrid,388,111,464,133,2.0,6.600284495021337,0.2727272727272727,35.112,159.6,409770.0,852322.0,631046.0,12249.343962025068,24.824027305054123,7.156220938554024,0.9869377912961014,7.699297294914906
81.08.06.2004,Masapun,Wetar Selatan,Maluku Barat Daya,intermittent,solar_biomass_hybrid,483,128,630,167,3.0,3.9727582292849033,0.3636363636363636,44.088,176.4,552978.0,1006420.0,779699.0,24330.033732123145,17.186649382671856,3.4290290662517617,0.9952845289613534,22.69591645674224
81.08.06.2023,Hiay,Wetar Selatan,Maluku Barat Daya,intermittent,solar_biomass_hybrid,350,96,470,129,3.3333333333333335,2.1919597052513757,0.3636363636363636,34.056000000000004,136.2,425572.0,774542.0,600057.0,6468.220509730632,13.826181357865174,3.85204348594828,0.9171791104124928,22.492263826301297
81.08.09.2001,Latalola Besar,Pulau Masela,Maluku Barat Daya,intermittent,solar_battery,366,112,450,138,2.3333333333333335,96.98275862068967,0.4545454545454545,36.432,202.4,379500.0,657800.0,518650.0,24838.775850157654,0.5759155533116675,,0.5043945341321607,3.3665676888643588
81.08.09.2002,Serili,Pulau Masela,Maluku Barat Daya,intermittent,solar_biomass_hybrid,298,83,346,96,1.6666666666666667,40.99526066350711,0.2727272727272727,25.344,101.4,253500.0,461370.0,357435.0,22277.01349555748,0.8842211193156045,,0.8700420764382669,4.394461072358455
81.08.09.2003,Latalola Kecil,Pulau Masela,Maluku Barat Daya,intermittent,solar_biomass_hybrid,189,54,219,63,1.6666666666666667,34.7068145800317,0.5,16.632,66.5,166250.0,302575.0,234412.0,25956.75550314407,0.6010437530137203,,0.851344660043945,3.5123426931191637
81.08.09.2004,Telalora,Pulau Masela,Maluku Barat Daya,intermittent,solar_biomass_hybrid,170,58,203,69,2.0,203.0,0.4090909090909091,18.216,72.9,185079.0,336844.0,260962.0,32759.250066536548,0.5706680382912883,,0.9119753900241704,6.552451739184636
81.08.09.2005,Marsela,Pulau Masela,Maluku Barat Daya,intermittent,solar_biomass_hybrid,169,62,196,72,1.6666666666666667,83.40425531914893,0.5909090909090909,19.008000000000003,76.0,191707.0,348906.0,270306.0,27768.57914982328,1.3857331527774972,,0.8460117878192536,5.898282105213381
81.08.09.2006,Babiotang,Pulau Masela,Maluku Barat Daya,intermittent,solar_biomass_hybrid,239,71,303,90,2.6666666666666665,66.44736842105264,0.3181818181818182,23.759999999999998,95.0,237500.0,432250.0,334875.0,30283.64637834668,0.2886351405609331,,0.933215808761676,4.934336980288885
81.08.09.2007,Iblatmuntah,Pulau Masela,Maluku Barat Daya,intermittent,solar_biomass_hybrid,110,36,139,46,2.6666666666666665,48.09688581314879,0.3636363636363636,12.144,48.6,121864.0,221793.0,171828.0,32964.99102741422,0.3023146065234008,,0.9301005303054948,5.29994785740191
81.08.09.2008,Ilbutung,Pulau Masela,Maluku Barat Daya,intermittent,solar_biomass_hybrid,161,54,192,65,2.0,43.146067415730336,0.4545454545454545,17.16,68.6,175227.0,318913.0,247070.0,28268.64152643349,0.4034034076391388,,0.9771911052726368,7.173225001696941
81.08.09.2009,Lawawang,Pulau Masela,Maluku Barat Daya,intermittent,solar_biomass_hybrid,237,73,300,93,2.6666666666666665,63.55932203389831,0.2272727272727272,24.552000000000003,98.2,245500.0,446810.0,346155.0,29899.7847055376,0.7575989683306878,,0.9494643323752282,3.716880545418755
81.08.09.2010,Nura,Pulau Masela,Maluku Barat Daya,intermittent,solar_biomass_hybrid,499,156,596,186,2.0,102.22984562607203,0.3181818181818182,49.104000000000006,196.4,491000.0,893620.0,692310.0,26818.42775383188,0.6702647209067619,,0.8552186226428129,4.618057464522305
81.08.09.2011,Bululora,Pulau Masela,Maluku Barat Daya,intermittent,solar_biomass_hybrid,189,60,240,76,2.6666666666666665,101.26582278481013,0.4090909090909091,20.064,80.3,200750.0,365365.0,283058.0,26795.496216715223,0.4608984386539069,,0.8780025994448102,4.014153846243389
81.08.10.2001,Watuwei,Dawelor Dawera,Maluku Barat Daya,intermittent,solar_battery,433,123,533,151,2.3333333333333335,110.81081081081082,0.2727272727272727,39.864,221.5,444189.0,769927.0,607058.0,23714.049366224863,0.6006033248928427,,0.4944639691475134,11.95292743038092
81.08.10.2002,Ilmarang,Dawelor Dawera,Maluku Barat Daya,intermittent,solar_battery,232,73,269,85,1.6666666666666667,37.10344827586207,0.3181818181818182,22.44,124.7,242491.0,420317.0,331404.0,23195.366968022947,1.5298112497434202,,0.6737670757119705,8.7115761593334
81.08.10.2003,Letmasa,Dawelor Dawera,Maluku Barat Daya,intermittent,solar_biomass_hybrid,154,45,179,52,1.6666666666666667,33.77358490566038,0.2727272727272727,13.728000000000002,54.9,146907.0,267371.0,207139.0,24207.830324414143,0.3824031994922705,,0.7586064994020139,12.036353258704851
81.08.10.2004,Welora,Dawelor Dawera,Maluku Barat Daya,intermittent,solar_battery,179,66,202,74,1.3333333333333333,45.291479820627806,0.2272727272727272,19.536000000000005,108.5,221041.0,383137.0,302089.0,24511.580048073705,0.95730151638283,,0.6474270207837851,13.6528899482397
81.08.10.2005,Wiratan,Dawelor Dawera,Maluku Barat Daya,intermittent,solar_biomass_hybrid,219,67,270,82,2.3333333333333335,60.26785714285714,0.3181818181818182,21.647999999999996,86.6,235735.0,429037.0,332386.0,27244.606957157597,0.6277712572063303,,0.8159598395635033,13.884347909094965
81.08.10.2006,Nurnyaman,Dawelor Dawera,Maluku Barat Daya,intermittent,solar_battery,179,52,220,64,2.3333333333333335,65.8682634730539,0.2272727272727272,16.896,93.9,187877.0,325653.0,256765.0,26292.7629568718,0.8370283429417738,,0.6691359169293528,11.710172359234823
81.08.11.2003,Pota Besar,Pulau Wetang,Maluku Barat Daya,intermittent,wind_solar_hybrid,199,52,245,64,2.3333333333333335,67.4931129476584,0.2727272727272727,16.896,76.8,205933.0,428341.0,317137.0,7842.424937877952,0.5985178896293328,7.1930301274327135,0.9129541661317244,12.256876940264656
81.08.11.2004,Pota Kecil,Pulau Wetang,Maluku Barat Daya,intermittent,solar_battery,230,70,247,75,0.8,42.58620689655172,0.1818181818181818,19.8,110.0,215288.0,373166.0,294227.0,9145.809012875789,1.6119465241453654,,0.6952653591853082,9.382206667059885
81.08.11.2005,Wasarili,Pulau Wetang,Maluku Barat Daya,intermittent,solar_battery,286,87,362,110,2.6666666666666665,50.347705146036155,0.1818181818181818,29.04,161.3,306044.0,530476.0,418260.0,7323.563167526447,1.639690011859551,,0.6257544927585791,6.192511507319266
81.08.11.2006,Rumahlewang Kecil,Pulau Wetang,Maluku Barat Daya,intermittent,solar_battery,231,77,276,92,2.0,187.75510204081633,0.3636363636363636,24.288,134.9,259227.0,449328.0,354278.0,6944.457110710671,0.3951500380801556,,0.3903862273518603,7.486754256496403
81.08.11.2007,Rumahlewang Besar,Pulau Wetang,Maluku Barat Daya,intermittent,solar_battery,382,114,457,136,2.0,64.822695035461,0.3636363636363636,35.904,199.5,374062.0,648375.0,511218.0,6617.796135232635,1.2456908783622955,,0.4246091720587541,4.803590331725921
81.08.11.2008,Nusiata,Pulau Wetang,Maluku Barat Daya,intermittent,solar_battery,252,64,284,72,1.3333333333333333,68.59903381642512,0.1818181818181818,19.008000000000003,105.6,207952.0,360450.0,284201.0,7506.45477967962,0.3901793962286727,,0.5719816678522696,10.02629188586915
81.08.12.2001,Ketty,Pulau Lakor,Maluku Barat Daya,intermittent,solar_battery,477,131,587,161,2.3333333333333335,36.14532019704434,0.2272727272727272,42.504000000000005,236.1,442688.0,767325.0,605006.0,37327.62988307053,1.9407793665838071,,0.397310234784591,1.1690019236104
81.08.12.2002,Letoda,Pulau Lakor,Maluku Barat Daya,intermittent,wind_solar_hybrid,1044,296,1211,343,1.6666666666666667,22.417623102554607,0.2272727272727272,90.552,411.6,1029000.0,2140320.0,1584660.0,29584.18868247024,2.5585101558830883,6.468636927478753,0.2333662704962523,1.2543360822823002
81.08.12.2003,Sera,Pulau Lakor,Maluku Barat Daya,intermittent,solar_battery,401,113,452,127,1.3333333333333333,31.54221912072575,0.3181818181818182,33.528,186.3,349312.0,605475.0,477394.0,36951.767343981664,2.6179493681973534,,0.2944922893232691,1.0087347798116166
81.08.12.2004,Yamluli,Pulau Lakor,Maluku Barat Daya,intermittent,solar_battery,361,97,431,116,2.0,38.1078691423519,0.3181818181818182,30.624000000000002,170.1,318938.0,552825.0,435882.0,40657.33789397678,1.3847422795505715,,0.3683825000211297,0.9683602003990752
81.08.12.2005,Lolotuara,Pulau Lakor,Maluku Barat Daya,intermittent,solar_battery,459,126,549,151,2.0,25.091407678244973,0.2727272727272727,39.864,221.5,415312.0,719875.0,567594.0,40529.48933068673,0.6602022185470947,,0.4938980129725449,1.1888009658459144
81.08.14.2002,Karbubu,Wetar Barat,Maluku Barat Daya,intermittent,wind_solar_hybrid,435,106,584,142,3.3333333333333335,7.475678443420379,0.2727272727272727,37.488,170.4,519661.0,1080894.0,800278.0,6654.05646955299,8.009828009517108,5.257837784859801,0.925301877109816,20.99302587334996
81.08.15.2001,Moning,Wetar Timur,Maluku Barat Daya,intermittent,solar_biomass_hybrid,294,77,341,89,1.6666666666666667,4.4774159663865545,0.2727272727272727,23.496000000000002,94.0,285195.0,519054.0,402124.0,20826.331108418977,16.86744386201549,3.637140226957605,0.9733328866056612,20.679706338782516
81.08.15.2002,Arwala,Wetar Timur,Maluku Barat Daya,intermittent,solar_biomass_hybrid,336,93,390,108,1.6666666666666667,6.1504494559217795,0.1818181818181818,28.512000000000004,114.0,328608.0,598067.0,463338.0,34857.0540332226,14.696409742195604,4.25859571959503,0.980206683115272,17.65057508196985
81.08.15.2003,Ilway,Wetar Timur,Maluku Barat Daya,intermittent,solar_biomass_hybrid,207,61,270,80,3.0,9.093971034018187,0.2272727272727272,21.12,84.5,228387.0,415664.0,322026.0,45668.31569042152,3.4079275239198417,4.564378110773619,0.9831034933572566,13.112218830502252
81.08.15.2004,Kahilin,Wetar Timur,Maluku Barat Daya,intermittent,solar_biomass_hybrid,492,123,661,165,3.3333333333333335,6.4867517173699705,0.2727272727272727,43.56,174.2,509648.0,927559.0,718604.0,33795.40183220197,14.998475621781672,4.251684248620084,0.9890975129997072,18.512927860715862
81.08.16.2001,Hila,Kepulauan Roma,Maluku Barat Daya,intermittent,solar_biomass_hybrid,1418,379,1695,453,2.0,29.249352890422777,0.4545454545454545,119.592,478.4,1321902.0,2405863.0,1863882.0,49846.345431485744,6.304522232111196,,0.9809059436522763,15.263482119721417
81.08.16.2002,Jerusu,Kepulauan Roma,Maluku Barat Daya,intermittent,solar_biomass_hybrid,2310,624,2761,746,2.0,32.247138519037605,0.2727272727272727,196.94400000000002,787.8,2160740.0,3932546.0,3046643.0,50386.41693685288,19.28715263563801,,0.9777430442287462,14.71005752430387
81.08.16.2003,Solath,Kepulauan Roma,Maluku Barat Daya,intermittent,solar_biomass_hybrid,556,165,645,191,1.6666666666666667,12.82816229116945,0.2727272727272727,50.42400000000001,201.7,575547.0,1047495.0,811521.0,60551.92374885788,4.718405907316961,,0.9671296774456984,17.069591676561757
81.09.01.2001,Wamkana,Namrole,Buru Selatan,dark_settled,micro_hydro,1022,239,1186,277,1.6666666666666667,12.88150320408385,0.1363636363636363,73.128,162.5,616666.0,1282666.0,949666.0,8239.799331977083,46.471243485402205,0.9329370109448266,0.9953460090273392,20.717911204052
81.09.01.2007,Oki Baru,Namrole,Buru Selatan,dark_settled,micro_hydro,1606,391,1919,467,2.0,115.6024096385542,0.0909090909090909,123.28800000000001,274.0,1003331.0,2086928.0,1545130.0,9352.64014530122,41.6478577715811,0.7792699404627135,0.9891160034650986,18.58864963810429
81.09.01.2008,Oki Lama,Namrole,Buru Selatan,intermittent,micro_hydro,1888,451,2324,555,2.3333333333333335,102.37885462555066,0.1818181818181818,146.52,325.6,1185351.0,2465529.0,1825440.0,9919.248333417205,40.3024831706948,0.792470613229735,0.9830580045452088,18.24818821550253
81.09.01.2011,Tikbary,Namrole,Buru Selatan,dark_settled,micro_hydro,508,128,589,149,1.6666666666666667,56.36363636363637,0.1363636363636363,39.336,87.4,305531.0,635504.0,470518.0,6697.107262654526,40.53274822297498,0.7812709433764078,0.9905216348339662,15.93236725652626
81.09.01.2017,Batu Tulis,Namrole,Buru Selatan,intermittent,solar_biomass_hybrid,248,82,305,101,2.3333333333333335,29.69814995131451,0.2727272727272727,26.664,106.7,287211.0,522725.0,404968.0,9613.815200175475,0.3682706591205582,,0.923567241477434,12.670639155582816
81.09.02.2001,Waetawa,Waesama,Buru Selatan,intermittent,solar_biomass_hybrid,1382,313,1604,363,1.6666666666666667,64.31435445068163,0.2727272727272727,95.832,383.3,1119627.0,2037720.0,1578674.0,24393.45056055006,15.57705987117733,2.5019042629610784,0.9957747630930724,18.420377577255323
81.09.02.2002,Waesili,Waesama,Buru Selatan,dark_settled,micro_hydro,1540,415,1787,482,1.6666666666666667,70.21611001964637,0.1363636363636363,127.24800000000002,282.8,1077876.0,2241983.0,1659930.0,20143.210840984982,40.43737622925864,2.2567024414750927,0.995628398083584,20.98309508226087
81.09.02.2003,Lena,Waesama,Buru Selatan,dark_settled,micro_hydro,1754,421,2035,489,1.6666666666666667,41.01168883514712,0.1363636363636363,129.096,286.9,1066460.0,2218236.0,1642348.0,11834.169766506648,43.4145144072176,1.6874523358916396,0.9952061710593084,19.47492043578277
81.09.02.2004,Simi,Waesama,Buru Selatan,dark_settled,micro_hydro,1723,386,1999,448,1.6666666666666667,19.07988928128281,0.1363636363636363,118.272,262.8,975374.0,2028779.0,1502076.0,12915.611437810445,41.77561423014781,1.4608763337654134,0.992354558404718,19.38353036665909
81.09.02.2005,Waelikut,Waesama,Buru Selatan,dark_settled,micro_hydro,1441,382,1773,470,2.3333333333333335,8.653001464128844,0.1363636363636363,124.08000000000001,275.7,1017064.0,2115493.0,1566278.0,11363.217443658948,43.81824866372184,1.1493952551659692,0.9956843107976924,19.02439901271681
81.09.02.2006,Wamsisi,Waesama,Buru Selatan,dark_settled,micro_hydro,2750,685,3287,819,2.0,77.45051837888785,0.1363636363636363,216.216,480.5,1746378.0,3632466.0,2689422.0,19818.92145936554,37.07450618049044,0.9981144294403682,0.9791312894634076,18.152024142044723
81.09.02.2007,Pohon Batu,Waesama,Buru Selatan,dark_settled,micro_hydro,1290,307,1542,367,2.0,30.294695481335953,0.0909090909090909,96.888,215.3,815431.0,1696096.0,1255764.0,10963.550035230375,43.48347837140653,0.9491090089004708,0.9959951006767664,20.59865309639209
81.09.02.2008,Waeteba,Waesama,Buru Selatan,dark_settled,micro_hydro,896,204,1009,230,1.3333333333333333,19.33320559494156,0.1363636363636363,60.72,134.9,488129.0,1015308.0,751718.0,14471.793292254766,39.5056724905194,1.2525901278338274,0.9949954090821278,17.89521136300641
81.09.02.2009,Hote,Waesama,Buru Selatan,dark_settled,micro_hydro,856,197,1023,235,2.0,24.704177734846656,0.0909090909090909,62.040000000000006,137.9,490234.0,1019688.0,754961.0,15583.552988648,37.6008801005552,0.9698777946744752,0.988521690147366,16.879985571684895
81.09.02.2010,Waemasing,Waesama,Buru Selatan,intermittent,micro_hydro,1117,282,1375,347,2.3333333333333335,30.21313996923753,0.1818181818181818,91.608,203.6,692026.0,1439415.0,1065720.0,19517.093622082284,39.79571325908493,1.3980371624466594,0.9853881488683006,13.76642361925608
