kode_desa,valid_obs,rad_median,lit_months,rad_cv,lit_fraction,built_m2,l1_class,name,kecamatan,kabupaten,lat,lon
81.09.05.2005,22,0.2635642930208993,6,0.5917580800279834,0.2727272727272727,54490.0,intermittent,Erwiri,Leksula,Buru Selatan,-3.694851737571013,126.38877874609318
81.09.05.2006,22,0.21766012597029843,4,0.5912679883581998,0.18181818181818182,11617.592156862745,intermittent,Tifu,Leksula,Buru Selatan,-3.723041429621587,126.43434626042473
81.09.05.2007,22,0.20610586734426173,5,0.5834997065166262,0.22727272727272727,16157.168627450981,intermittent,Mepa,Leksula,Buru Selatan,-3.726761523925871,126.46795989360905
81.09.05.2008,22,0.2944849816586069,11,0.5391256999277277,0.5,104370.61960784314,intermittent,Leksula,Leksula,Buru Selatan,-3.7696098109569887,126.52509359858891
81.09.05.2009,22,0.2830906168148608,10,0.515526018801679,0.45454545454545453,45471.23529411765,intermittent,Nalbessy,Leksula,Buru Selatan,-3.77730514223633,126.55084919003833
81.09.05.2010,22,0.2073489716033637,3,0.6042731036871678,0.13636363636363635,9584.0,dark_settled,Kase,Leksula,Buru Selatan,-3.7313510492612005,126.59687993560398
81.09.05.2015,22,0.2726108732485627,9,0.5689747289692063,0.4090909090909091,7812.345098039215,intermittent,Neath,Leksula,Buru Selatan,-3.7550224186863703,126.55814327866037
81.09.05.2016,22,0.19504020505827435,5,0.6630501159512577,0.22727272727272727,5081.0,intermittent,Liang,Leksula,Buru Selatan,-3.680244162596791,126.56560593650322
81.09.05.2018,22,0.216998974373086,6,0.5807454446102372,0.2727272727272727,11722.0,intermittent,Slealale,Leksula,Buru Selatan,-3.657626624704817,126.32466573776873
81.09.05.2023,22,0.23419213243108017,6,0.899872030194295,0.2727272727272727,3978.0,intermittent,Walunhelat,Leksula,Buru Selatan,-3.586660763295151,126.20873815905725
81.09.05.2024,22,0.19781576977832135,4,0.6771763797294038,0.18181818181818182,12602.0,intermittent,Wahaolon,Leksula,Buru Selatan,-3.7200299258436944,126.50675867530074
81.09.05.2025,22,0.22785302709607408,4,0.5681775562978376,0.18181818181818182,9065.0,intermittent,Waewali,Leksula,Buru Selatan,-3.6620944969689266,126.36578682718961
81.09.05.2026,22,0.23268546641922938,6,0.6660894727927602,0.2727272727272727,0.0,data_gap,Waenamaolon,Leksula,Buru Selatan,-3.723402214169742,126.57073318511436
81.09.05.2029,22,0.2247507189284862,4,0.6100856231310168,0.18181818181818182,7715.0,intermittent,Grahwaen,Leksula,Buru Selatan,-3.614615500677414,126.2379377295632
81.09.05.2030,22,0.23575617931113482,5,0.7576806302195751,0.22727272727272727,10852.101960784314,intermittent,Terkuri,Leksula,Buru Selatan,-3.625241403954443,126.2679197321
81.09.06.2001,22,0.21730880497719252,5,0.5947714238101763,0.22727272727272727,9628.0,intermittent,Nusarua,Fena Fafan,Buru Selatan,-3.7009749906602587,126.43725133965175
81.09.06.2002,22,0.21792753339414128,5,0.595420832806332,0.22727272727272727,12149.0,intermittent,Mangeswaen,Fena Fafan,Buru Selatan,-3.6013767872447056,126.4464273155159
81.09.06.2003,22,0.22385930087766606,5,0.5494866519106812,0.22727272727272727,10990.411764705883,intermittent,Waekatin,Fena Fafan,Buru Selatan,-3.562235763267732,126.52286241767555
81.09.06.2004,22,0.20739108826537295,5,0.6237157422635041,0.22727272727272727,7768.0,intermittent,Fakal,Fena Fafan,Buru Selatan,-3.6288460298023164,126.53320183931693
81.09.06.2005,22,0.2088525240960975,5,0.5434971207019311,0.22727272727272727,9076.0,intermittent,Uneth,Fena Fafan,Buru Selatan,-3.5527723395297843,126.45493914965411
81.09.06.2006,22,0.22077741920435556,5,0.5133619448273314,0.22727272727272727,12048.329411764706,intermittent,Waeraman,Fena Fafan,Buru Selatan,-3.460141353946586,126.44675975752247
81.09.06.2007,22,0.22050452416889732,5,0.6058717420366224,0.22727272727272727,2383.0,intermittent,Waelo,Fena Fafan,Buru Selatan,-3.4872791043030182,126.57991895718907
81.09.06.2008,22,0.21407731362303264,5,0.5710028505561423,0.22727272727272727,4225.611764705882,intermittent,Siwatlahin,Fena Fafan,Buru Selatan,-3.55184232999706,126.56870686709499
81.09.06.2009,22,0.21529591645237067,5,0.5923613041297981,0.22727272727272727,4489.0,intermittent,Trukat,Fena Fafan,Buru Selatan,-3.486130023066433,126.5230694717794
81.09.06.2010,22,0.224182249805223,4,0.5926181116555396,0.18181818181818182,4687.0,intermittent,Waeken,Fena Fafan,Buru Selatan,-3.652254417302803,126.43331807153007
81.71.01.1006,22,2.663323730469845,18,0.5865339361129198,0.8181818181818182,207434.32941176477,lit_stable,Nusaniwe,Nusaniwe,Kota Ambon,-3.711403420137919,128.156490157025
81.71.01.1007,22,10.375568120932776,19,0.5254090130774914,0.8636363636363636,179374.09411764704,lit_stable,Wainitu,Nusaniwe,Kota Ambon,-3.703269946584844,128.170930915473
81.71.01.1008,22,3.9882876742001323,19,0.5368895195318982,0.8636363636363636,408842.1176470588,lit_stable,Benteng,Nusaniwe,Kota Ambon,-3.7124096231553607,128.1626748355976
81.71.01.1009,22,11.428506439259465,19,0.5296282473944592,0.8636363636363636,207432.65882352943,lit_stable,Kudamati,Nusaniwe,Kota Ambon,-3.70713136018777,128.17122936385115
81.71.01.1010,22,15.859782724041242,19,0.4967158939210031,0.8636363636363636,77639.26274509805,lit_stable,Mangga Dua,Nusaniwe,Kota Ambon,-3.7050412135288924,128.17825529816886
81.71.01.1011,22,18.487415519345646,19,0.5048308810535341,0.8636363636363636,67139.4705882353,lit_stable,Urimessing,Nusaniwe,Kota Ambon,-3.7037427552198565,128.18097622384872
81.71.01.1012,22,14.012280659368862,18,0.6434056421868254,0.8181818181818182,64914.14509803923,intermittent,Waihaong,Nusaniwe,Kota Ambon,-3.700495160359743,128.17534249723664
81.71.01.1013,22,16.176210430776997,18,0.6743551347132446,0.8181818181818182,65575.59215686275,intermittent,Silale,Nusaniwe,Kota Ambon,-3.6988216543904393,128.17667424964486
81.71.01.2001,22,1.3237172937974062,16,0.654330184858479,0.7272727272727273,274378.7843137255,intermittent,Latuhalat,Nusaniwe,Kota Ambon,-3.7792708451588712,128.11044560923767
81.71.01.2002,22,0.699587073170411,18,0.5699724133140327,0.8181818181818182,15719.882352941177,lit_stable,Seilale,Nusaniwe,Kota Ambon,-3.7720087846680372,128.1097152923138
81.71.01.2003,22,0.7487329366305846,17,0.5695668772952082,0.7727272727272727,80404.16078431372,lit_stable,Nusaniwe,Nusaniwe,Kota Ambon,-3.7549519433716894,128.14538055052444
81.71.01.2004,22,1.0486130259017257,19,0.520293692743628,0.8636363636363636,154591.431372549,lit_stable,Amahusu,Nusaniwe,Kota Ambon,-3.730740188268835,128.15278023912
81.71.01.2005,22,1.2457451247253388,19,0.4452652762075138,0.8636363636363636,276105.32549019606,lit_stable,Urimessing,Nusaniwe,Kota Ambon,-3.7310711858217203,128.18665126910585
81.71.02.1010,22,12.796588269757553,19,0.5156760220316741,0.8636363636363636,190132.62745098042,lit_stable,Pandan Kasturi,Sirimau,Kota Ambon,-3.675971568009376,128.1928644309751
81.71.02.1011,22,18.061594239303044,18,0.6238551925329807,0.8181818181818182,152861.09411764707,intermittent,Rijali,Sirimau,Kota Ambon,-3.6899252397552256,128.1859736913204
81.71.02.1012,22,12.178666429153836,18,0.5584075794301232,0.8181818181818182,321050.57254901965,lit_stable,Amantelu,Sirimau,Kota Ambon,-3.6897873703137245,128.19367278248302
81.71.02.1013,22,11.708167775853038,18,0.609979832727127,0.8181818181818182,91768.45882352942,intermittent,Karang Panjang,Sirimau,Kota Ambon,-3.6952313031098467,128.1910711795361
81.71.02.1014,22,7.159500065950248,18,0.5126415407345506,0.8181818181818182,117634.69411764706,lit_stable,Waihoka,Sirimau,Kota Ambon,-3.6926603023951916,128.2020273661623
81.71.02.1015,22,11.675772146937213,19,0.5777515124682677,0.8636363636363636,169664.80000000002,lit_stable,Batu Meja,Sirimau,Kota Ambon,-3.7004726797952996,128.19021482365082
81.71.02.1016,22,7.248267995635927,19,0.5607528781552994,0.8636363636363636,134349.56470588234,lit_stable,Batu Gajah,Sirimau,Kota Ambon,-3.7079761737895276,128.18788970190695
81.71.02.1017,22,28.631279743358654,18,0.6272845071804909,0.8181818181818182,168000.45490196077,intermittent,Uritetu,Sirimau,Kota Ambon,-3.6935028274873654,128.18378538850592
81.71.02.1018,22,22.040137270375304,19,0.5792116603908019,0.8636363636363636,177148.2039215686,lit_stable,Honipopu,Sirimau,Kota Ambon,-3.6955946972210083,128.17899191270828
81.71.02.1019,22,28.114799241950045,18,0.5696581047629289,0.8181818181818182,116107.36078431376,lit_stable,Ahusen,Sirimau,Kota Ambon,-3.699581086209303,128.18274685938854
81.71.02.2001,22,9.095348771912102,19,0.483228257969227,0.8636363636363636,459175.2666666667,lit_stable,Hative Kecil,Sirimau,Kota Ambon,-3.671996188678734,128.20238537142302
81.71.02.2002,22,10.353076824775108,19,0.527007962470106,0.8636363636363636,39793.890196078435,lit_stable,Galala,Sirimau,Kota Ambon,-3.6654737312510357,128.20017097652178
81.71.02.2003,22,5.636509372670659,18,0.5575475039135449,0.8181818181818182,1354167.5098039214,lit_stable,Batu Merah,Sirimau,Kota Ambon,-3.6823256114763168,128.21544026876504
81.71.02.2009,22,1.5306343310675317,19,0.5185662513193745,0.8636363636363636,273128.74901960784,lit_stable,Soya,Sirimau,Kota Ambon,-3.702691352019285,128.22402167437764
81.71.03.1018,22,3.9836985521093204,19,0.4930952597917798,0.8636363636363636,302510.27058823535,lit_stable,Lateri,Baguala,Kota Ambon,-3.647409933772791,128.2432688435636
81.71.03.2001,22,1.6437444355261523,19,0.5072468956388176,0.8636363636363636,795221.9921568629,lit_stable,Passo,Baguala,Kota Ambon,-3.6107316084816174,128.2513437318849
81.71.03.2002,22,2.252991998013983,19,0.4806727879809802,0.8636363636363636,399730.25098039216,lit_stable,Halong,Baguala,Kota Ambon,-3.665301607706163,128.2345288107833
81.71.03.2003,22,3.51335192106332,18,0.5643253078015005,0.8181818181818182,84514.12941176472,lit_stable,Latta,Baguala,Kota Ambon,-3.6547807881995733,128.23137468344754
81.71.03.2004,22,1.2823290269348462,18,0.5739433718554128,0.8181818181818182,120825.76862745098,lit_stable,Negeri Lama,Baguala,Kota Ambon,-3.612907939070962,128.2359276595723
81.71.03.2005,22,2.4320486857504804,19,0.5199356616565657,0.8636363636363636,125521.14509803921,lit_stable,Nania,Baguala,Kota Ambon,-3.6177016347250714,128.22998885718252
81.71.03.2006,22,3.1235512241466745,19,0.5483078545766437,0.8636363636363636,398771.9098039215,lit_stable,Waiheru,Baguala,Kota Ambon,-3.622890639639029,128.22059828979272
81.71.04.1008,22,6.106981379871673,19,0.5235904466723912,0.8636363636363636,71713.77647058823,lit_stable,Tihu,Teluk Ambon,Kota Ambon,-3.6511449853040228,128.18830007374
81.71.04.2001,22,1.9038486120777938,18,0.5910271278150135,0.8181818181818182,96821.9725490196,lit_stable,Hunuth/Durian Patah,Teluk Ambon,Kota Ambon,-3.6322872277245555,128.20134193228972
81.71.04.2002,22,3.5376816073576,19,0.45246640248284653,0.8636363636363636,207066.17254901963,lit_stable,Poka,Teluk Ambon,Kota Ambon,-3.644267152166299,128.1935697194146
81.71.04.2003,22,3.071591769881106,19,0.5117835509122437,0.8636363636363636,416778.25882352935,lit_stable,Rumah Tiga,Teluk Ambon,Kota Ambon,-3.649734535303418,128.17909511485223
81.71.04.2004,22,4.252529398666319,19,0.5358206680320041,0.8636363636363636,245194.56470588237,lit_stable,Wayame,Teluk Ambon,Kota Ambon,-3.6560989308811838,128.1645920277121
81.71.04.2005,22,0.7764388209095252,18,0.49377471202996753,0.8181818181818182,230946.74509803922,lit_stable,Tawiri,Teluk Ambon,Kota Ambon,-3.6769620135885797,128.0992662725367
81.71.04.2006,22,0.7097073276719386,18,0.4723454906087437,0.8181818181818182,179835.9294117647,lit_stable,Hative Besar,Teluk Ambon,Kota Ambon,-3.660898867855049,128.1317088099424
81.71.04.2007,22,1.0482077818031832,18,0.5080682593309583,0.8181818181818182,289860.2313725491,lit_stable,Laha,Teluk Ambon,Kota Ambon,-3.6952957464002743,128.08315818167065
81.71.05.2001,22,0.434014592038247,17,0.5965248684999687,0.7727272727272727,11774.0,lit_stable,Hukurila,Leitimur Selatan,Kota Ambon,-3.725988265958038,128.24585561946782
81.71.05.2002,22,0.7635242334196397,17,0.6206115376991722,0.7727272727272727,18392.0,intermittent,Ema,Leitimur Selatan,Kota Ambon,-3.7313563157549394,128.2326278640797
81.71.05.2003,22,0.5140127614061276,16,0.5551328436661774,0.7272727272727273,14389.0,intermittent,Kilang,Leitimur Selatan,Kota Ambon,-3.7367193805480152,128.22821476113415
81.71.05.2004,22,0.46882292461279346,17,0.48569521428799567,0.7727272727272727,9589.133333333333,lit_stable,Naku,Leitimur Selatan,Kota Ambon,-3.7370126791595646,128.21605660411493
81.71.05.2005,22,0.7203681493458682,19,0.4735547490127064,0.8636363636363636,8538.0,lit_stable,Hatalai,Leitimur Selatan,Kota Ambon,-3.724788389190908,128.21341217078123
81.71.05.2006,22,0.592191419336844,18,0.45150384934679827,0.8181818181818182,96046.22352941176,lit_stable,Hutumury,Leitimur Selatan,Kota Ambon,-3.674217624440843,128.276410876237
81.71.05.2007,22,0.6386306810123807,19,0.4778214818469541,0.8636363636363636,23599.74117647059,lit_stable,Rutong,Leitimur Selatan,Kota Ambon,-3.699167133184306,128.2617571685619
81.71.05.2008,22,0.5152401324325961,18,0.511966560852392,0.8181818181818182,15723.0,lit_stable,Leahari,Leitimur Selatan,Kota Ambon,-3.7109965682117076,128.257037074474
81.72.01.2001,22,1.225750243757786,15,0.7707444575900967,0.6818181818181818,247955.4705882353,intermittent,Fiditan,Pulau Dullah Utara,Kota Tual,-5.590948523317376,132.76829693120973
81.72.01.2002,22,0.753842231640409,16,0.7978408495182299,0.7272727272727273,45524.97254901961,intermittent,Ngadi,Pulau Dullah Utara,Kota Tual,-5.573050058595345,132.7763344635328
81.72.01.2003,22,0.6845521654193032,15,0.6954376192712416,0.6818181818181818,64935.7450980392,intermittent,Dullah,Pulau Dullah Utara,Kota Tual,-5.5636072144829996,132.77873799612962
81.72.01.2004,22,0.745094666317318,16,0.6816989192659101,0.7272727272727273,31642.92156862745,intermittent,Labetawi,Pulau Dullah Utara,Kota Tual,-5.548826847170712,132.784995278223
81.72.01.2005,22,0.47964237503425866,17,0.6052489089305535,0.7727272727272727,46260.7137254902,intermittent,Tamedan,Pulau Dullah Utara,Kota Tual,-5.53328437604613,132.79446603290947
81.72.01.2006,22,0.39045694589891083,15,0.7140365128546574,0.6818181818181818,37075.909803921575,intermittent,Ohoitahit,Pulau Dullah Utara,Kota Tual,-5.574078202935201,132.80387220783714
81.72.01.2007,22,0.9472088776069088,14,0.7141202247062886,0.6363636363636364,146323.87450980395,intermittent,Ohoitel,Pulau Dullah Utara,Kota Tual,-5.637959228305544,132.79210655845222
81.72.01.2008,22,0.2510026510187274,4,0.6492988586382837,0.18181818181818182,48000.192156862744,intermittent,Dullah Laut,Pulau Dullah Utara,Kota Tual,-5.516218028147639,132.72630189695965
81.72.02.1003,22,8.405606742410672,17,0.6940179388821973,0.7727272727272727,193683.6549019608,intermittent,Ketsoblak,Pulau Dullah Selatan,Kota Tual,-5.640483968745509,132.74854181388852
81.72.02.1004,22,7.961807798817541,15,0.7453985767503394,0.6818181818181818,154161.36078431376,intermittent,Masrum,Pulau Dullah Selatan,Kota Tual,-5.627996988307163,132.74697808862177
81.72.02.1005,22,7.989817358217911,16,0.743933649220339,0.7272727272727273,250943.9686274509,intermittent,Lodar El,Pulau Dullah Selatan,Kota Tual,-5.632526282285933,132.7518167984164
81.72.02.2001,22,2.1237930244225973,16,0.7184992841155317,0.7272727272727273,394322.51764705894,intermittent,Tual,Pulau Dullah Selatan,Kota Tual,-5.607750409827439,132.73042190538013
81.72.02.2002,22,1.2832023500327967,16,0.6910203409293243,0.7272727272727273,304443.1294117647,intermittent,Taar,Pulau Dullah Selatan,Kota Tual,-5.655302311716111,132.77345986900826
81.72.03.2001,22,0.2402144377823946,4,0.6192986362631516,0.18181818181818182,15366.431372549021,intermittent,Tam Ngurhir,Tayando Tam,Kota Tual,-5.563574913420556,132.33398031110715
81.72.03.2002,22,0.24278133841293764,3,0.6570750549199887,0.13636363636363635,7565.498039215687,dark_settled,Tayando Langgiar,Tayando Tam,Kota Tual,-5.557565101503215,132.36111446621575
81.72.03.2003,22,0.21759994752080594,5,0.534699881327497,0.22727272727272727,8687.517647058823,intermittent,Tayando Yamtel,Tayando Tam,Kota Tual,-5.737697725797164,132.19368566381968
81.72.03.2004,22,0.25551613501624304,7,0.5828423241526145,0.3181818181818182,54011.819607843136,intermittent,Tayando Ohoiel,Tayando Tam,Kota Tual,-5.616163785830815,132.2949663465063
81.72.03.2005,22,0.2460198273370778,5,0.620098576181691,0.22727272727272727,5143.5568627450975,intermittent,Tayando Yamru,Tayando Tam,Kota Tual,-5.535535035223871,132.3215470101845
81.72.04.2001,22,0.2725865861144966,9,0.6129813908131955,0.4090909090909091,7975.64705882353,intermittent,Tubyal,Pulau-Pulau Kur,Kota Tual,-5.327633571942611,132.00689955494855
81.72.04.2002,22,0.21058181801528641,7,0.5180772628102233,0.3181818181818182,5715.254901960784,intermittent,Kaimear,Pulau-Pulau Kur,Kota Tual,-5.163474566899397,132.01736662990345
81.72.04.2004,22,0.2942479677046561,11,0.6428868831745252,0.5,16959.607843137255,intermittent,Lokwirin,Pulau-Pulau Kur,Kota Tual,-5.310780733351964,132.01028816644418
81.72.04.2005,22,0.29421479191299604,12,0.5938517427864871,0.5454545454545454,1560.686274509804,data_gap,Finualen,Pulau-Pulau Kur,Kota Tual,-5.320334472424791,132.01290405926386
81.72.04.2012,22,0.34148824255787047,14,0.685917546399627,0.6363636363636364,22829.560784313726,intermittent,Sermaf,Pulau-Pulau Kur,Kota Tual,-5.320598697834005,131.98460454890107
81.72.05.2001,22,0.2712377579017785,8,0.6034011734158488,0.36363636363636365,2987.2156862745096,intermittent,Kanara,Kur Selatan,Kota Tual,-5.332567565128555,131.99524477927633
81.72.05.2002,22,0.2547381603662541,7,0.5827346416454053,0.3181818181818182,12299.41568627451,intermittent,Warkar,Kur Selatan,Kota Tual,-5.342222560961431,131.98698064000348
81.72.05.2003,22,0.26027847139555893,8,0.5800234996968658,0.36363636363636365,6609.490196078432,intermittent,Yapas,Kur Selatan,Kota Tual,-5.3528308703835625,131.98833937538
81.72.05.2004,22,0.26506528704437404,6,0.5708928899298675,0.2727272727272727,9014.976470588235,intermittent,Rumoin,Kur Selatan,Kota Tual,-5.36402646237122,131.98760285045495
81.72.05.2005,22,0.2598673943731785,6,0.5918449460557844,0.2727272727272727,5213.917647058824,intermittent,Hirit,Kur Selatan,Kota Tual,-5.375014404297088,131.97617374723293
81.72.05.2006,22,0.23170304121252483,3,0.4057655794211346,0.13636363636363635,6328.666666666666,dark_settled,Tiflen,Kur Selatan,Kota Tual,-5.6372941311844125,131.93731759291416
81.72.05.2007,22,0.22398633516309457,3,0.5517572664947372,0.13636363636363635,4614.505882352942,dark_settled,Niela,Kur Selatan,Kota Tual,-5.586686912353719,132.00202717041856
